idbestellpositionen;bestellungen_idbestellungen;artikel_idartikel;anzahl
67954;19603;1;3
67955;12698;1;2
67956;23772;4;1
67959;23774;4;2
67960;21132;1;3
67961;23775;7;3
67963;23776;4;3
67964;2689;1;3
67969;23780;4;3
67970;23780;7;1
67971;7410;1;3
67977;8331;1;1
67981;1143;1;1
67983;23788;5;2
67985;14692;1;1
67987;23790;7;2
67988;2233;1;2
67991;21218;1;2
67992;13812;1;3
67994;17195;1;2
67996;22052;1;2
67999;20813;1;1
68002;11466;1;2
68007;23802;4;2
68008;9663;1;1
68009;4382;1;3
68013;7027;1;2
68014;23806;5;2
68015;671;1;1
68018;9797;1;1
68022;23765;1;2
68025;13307;1;3
68026;21052;1;2
68032;6583;1;3
68041;23822;5;1
68044;23824;4;1
68046;23825;7;1
68047;7845;1;3
68051;23828;4;1
68065;23836;4;2
68066;17282;1;2
68067;10675;1;2
68069;20762;1;2
68072;23840;7;2
68074;12799;1;3
68078;23844;5;1
68080;23845;7;1
68083;16148;1;3
68090;4202;1;2
68095;23854;4;1
68099;23856;5;3
68108;8529;1;1
68113;1352;1;2
68114;23865;7;3
68118;21509;1;1
68120;7081;1;2
68121;360;1;3
68126;23872;4;3
68134;5713;1;2
68141;6296;1;2
68147;15899;1;2
68153;23888;4;3
68155;5436;1;3
68156;23890;4;2
68157;23890;7;1
68159;8939;1;2
68161;20228;1;2
68162;3198;1;1
68163;23894;5;3
68164;7020;1;3
68165;23895;7;1
68174;23900;7;2
68177;23902;4;1
68179;3621;1;2
68180;23904;5;1
68182;23905;7;1
68183;18449;1;3
68185;9814;1;3
68189;6955;1;3
68191;23910;7;1
68196;15083;1;3
68203;13246;1;2
68204;23918;5;3
68205;14951;1;3
68206;9944;1;2
68209;21904;1;1
68211;23922;4;3
68215;19913;1;2
68216;23925;7;1
68217;1786;1;3
68219;13379;1;2
68220;17687;1;1
68229;24152;1;2
68234;10327;1;2
68237;20336;1;1
68239;20782;1;1
68240;19232;1;3
68245;23942;4;3
68249;942;1;3
68254;11889;1;1
68256;348;1;3
68257;6812;1;3
68261;22082;1;3
68263;22891;1;1
68267;23955;7;2
68269;23956;4;1
68271;20860;1;3
68275;23960;4;1
68276;23960;7;1
68281;21306;1;2
68283;15240;1;2
68286;23966;5;2
68287;16519;1;1
68289;23968;4;1
68290;21736;1;2
68298;7763;1;2
68299;23974;5;1
68300;23499;1;1
68302;24152;1;2
68307;1917;1;3
68308;14833;1;3
68311;13467;1;3
68315;10908;1;3
68318;23985;7;2
68325;9773;1;3
68328;14276;1;3
68333;23994;5;1
68335;23995;7;2
68343;24000;5;2
68344;24000;7;3
68348;21203;1;1
68349;23921;1;2
68351;2259;1;3
68353;16563;1;2
68364;24012;5;2
68375;17389;1;1
68379;5938;1;3
68382;14322;1;3
68383;10239;1;3
68384;24024;4;1
68387;14057;1;1
68389;4908;1;2
68390;7735;1;1
68398;24032;5;2
68401;24034;4;2
68402;2639;1;1
68405;24036;5;3
68406;20920;1;1
68410;22902;1;3
68414;23176;1;3
68416;4594;1;3
68417;6494;1;1
68420;24045;7;3
68423;3911;1;1
68425;24048;4;1
68426;1085;1;2
68427;21945;1;1
68436;15305;1;1
68438;4591;1;1
68440;12981;1;1
68443;21337;1;3
68444;5614;1;2
68447;22057;1;1
68458;17051;1;1
68459;24068;5;2
68464;23149;1;2
68465;1247;1;3
68469;24074;5;1
68472;23811;1;1
68473;24076;5;3
68474;7392;1;1
68475;749;1;2
68483;24082;5;2
68485;23540;1;1
68486;24084;4;3
68488;24085;7;1
68489;14059;1;3
68490;24086;4;2
68495;17842;1;1
68501;956;1;1
68503;24094;5;1
68505;24095;7;3
68506;7851;1;3
68509;10391;1;2
68510;24098;5;1
68511;6911;1;2
68512;5445;1;2
68518;9192;1;3
68525;15018;1;3
68526;19951;1;2
68528;15721;1;1
68533;6237;1;2
68536;15238;1;2
68538;17916;1;1
68540;8870;1;1
68543;21848;1;3
68547;24120;4;2
68548;24120;7;3
68555;7993;1;3
68562;11200;1;2
68564;24130;5;1
68565;24130;7;2
68569;19469;1;1
68572;2375;1;3
68585;24142;4;1
68586;4908;1;1
68588;24144;4;2
68589;4448;1;3
68594;3180;1;1
68600;16823;1;2
68602;24152;4;2
68604;7762;1;3
68605;24154;4;3
68606;1041;1;1
68607;24155;7;2
68608;17091;1;3
68611;10367;1;2
68614;12736;1;2
68617;18139;1;2
68618;15216;1;3
68625;16434;1;3
68628;16929;1;1
68634;18893;1;1
68640;11744;1;2
68641;24175;7;2
68642;19778;1;1
68644;4203;1;1
68645;10188;1;1
68648;2677;1;1
68651;10825;1;2
68657;19271;1;1
68658;24185;7;3
68659;12294;1;2
68668;14969;1;3
68675;24195;7;2
68676;3695;1;1
68679;23211;1;1
68681;23594;1;1
68682;23827;1;1
68686;12139;1;2
68689;11474;1;3
68693;4899;1;2
68695;4624;1;2
68696;4897;1;3
68705;11232;1;3
68715;10822;1;1
68719;19112;1;3
68729;22568;1;2
68732;8096;1;1
68733;8612;1;2
68736;10813;1;1
68742;7204;1;2
68749;17523;1;3
68750;19395;1;1
68754;16390;1;1
68757;6710;1;1
68763;2852;1;3
68764;6336;1;2
68770;3109;1;3
68771;17194;1;3
68778;8329;1;2
68780;10426;1;2
68784;9859;1;3
68787;6186;1;1
68788;1784;1;1
68790;3436;1;2
68797;7410;1;2
68798;6348;1;1
68800;8284;1;2
68801;8842;1;2
68807;17991;1;1
68818;15383;1;3
68822;6088;1;1
68829;3116;1;2
68831;12341;1;2
68839;3756;1;3
68841;21205;1;2
68855;10767;1;1
68856;6106;1;2
68861;14744;1;3
68863;7093;1;3
68876;3875;1;2
68880;22667;1;3
68885;7562;1;3
68889;10329;1;2
68890;9030;1;3
68892;12975;1;3
68893;13370;1;2
68895;11240;1;2
68897;11947;1;3
68899;19709;1;3
68900;8499;1;3
68903;14050;1;3
68906;23294;1;3
68907;8360;1;3
68912;1352;1;3
68914;22258;1;2
68923;7560;1;3
68927;1236;1;2
68929;13306;1;3
68933;4756;1;2
68934;17120;1;2
68936;3790;1;2
68944;17390;1;3
68948;6615;1;3
68953;5977;1;3
68957;23586;1;3
68963;13089;1;1
68965;10992;1;3
68970;572;1;2
68982;14212;1;2
68987;9177;1;1
68991;17676;1;1
68995;22380;1;3
69014;8578;1;1
69028;6728;1;2
69029;5901;1;1
69031;5015;1;3
69043;15938;1;2
69048;12490;1;1
69050;16374;1;1
69056;8526;1;3
69059;19060;1;2
69062;22998;1;1
69065;7263;1;3
69070;7447;1;2
69076;5825;1;1
69080;5750;1;1
69082;20011;1;3
69084;21329;1;3
69096;20404;1;1
69099;14017;1;3
69103;17793;1;3
69104;2231;1;3
69110;10696;1;3
69114;4122;1;2
69116;2072;1;3
69118;8137;1;3
69130;1193;1;3
69133;11185;1;3
69135;17981;1;3
69137;4128;1;3
69147;6338;1;3
69148;12855;1;3
69158;22351;1;3
69164;6724;1;3
69165;2648;1;1
69169;1263;1;2
69171;8036;1;3
69172;23462;1;1
69181;23706;1;1
69182;13430;1;1
69186;14501;1;3
69188;3462;1;3
69192;21976;1;1
69198;5445;1;3
69201;13186;1;3
69203;15664;1;2
69212;5041;1;3
69213;11162;1;1
69215;9926;1;1
69216;13385;1;1
69218;15436;1;2
69225;8456;1;2
69226;16519;1;1
69235;16106;1;2
69246;2983;1;1
69247;11662;1;3
69249;995;1;2
69254;21690;1;3
69259;16374;1;1
69264;14202;1;3
69271;1039;1;3
69273;12720;1;3
69274;3904;1;2
69280;12517;1;3
69281;23546;1;3
69286;7050;1;1
69293;8335;1;1
69298;6792;1;1
69300;16206;1;3
69301;8048;1;2
69305;23659;1;1
69308;5646;1;1
69310;20952;1;1
69315;16544;1;1
69317;14485;1;1
69320;4406;1;3
69325;12818;1;2
69339;17155;1;1
69341;2339;1;1
69345;21201;1;1
69351;20141;1;3
69352;22676;1;3
69354;17477;1;2
69358;23168;1;3
69361;2580;1;3
69365;14610;1;1
69373;8092;1;3
69382;18638;1;1
69386;6719;1;2
69390;22058;1;2
69393;15651;1;3
69396;2416;1;3
69400;23471;1;1
69403;20782;1;2
69405;8882;1;2
69413;22780;1;3
69419;22841;1;2
69429;13403;1;3
69437;5455;1;3
69443;20041;1;3
69446;21850;1;2
69456;18429;1;1
69460;17845;1;1
69461;19252;1;2
69463;3036;1;2
69475;20492;1;2
69485;23913;1;3
69492;6351;1;3
69494;8838;1;3
69497;15951;1;3
69501;8405;1;2
69522;22102;1;1
69528;20217;1;1
69531;7801;1;1
69532;17099;1;2
69546;20378;1;3
69548;10913;1;1
69552;5170;1;2
69555;1454;1;2
69563;6433;1;3
69566;14442;1;1
69572;2268;1;2
69575;12894;1;3
69589;14868;1;1
69596;21651;1;3
69599;13793;1;2
69600;13280;1;2
69603;13846;1;1
69609;16583;1;3
69611;4071;1;1
69617;17325;1;3
69620;10720;1;3
69631;1017;1;2
69634;17617;1;3
69638;3049;1;1
69647;23335;1;1
69654;18204;1;2
69655;12038;1;2
69657;5246;1;2
69662;7163;1;3
69665;13524;1;1
69667;11454;1;3
69668;11498;1;2
69671;11906;1;2
69672;24143;1;3
69682;14548;1;2
69684;12233;1;1
69685;10992;1;3
69692;2212;1;1
69705;1714;1;1
69708;11435;1;1
69715;8469;1;2
69718;11512;1;2
69723;21118;1;1
69725;22517;1;1
69730;17500;1;3
69745;22632;1;3
69750;6296;1;1
69757;11390;1;1
69759;7335;1;1
69760;16160;1;3
69767;13717;1;1
69769;6780;1;2
69770;7183;1;2
69774;6917;1;2
69777;23341;1;3
69781;22922;1;2
69790;17642;1;3
69791;22201;1;3
69798;22155;1;2
69803;15612;1;2
69810;3261;1;1
69811;19688;1;2
69817;9132;1;3
69824;17441;1;1
69825;1388;1;2
69832;16660;1;1
69834;1097;1;3
69837;11032;1;2
69845;981;1;3
69847;14700;1;1
69849;6066;1;1
69851;23812;1;1
69861;10700;1;3
69862;14888;1;3
69868;1745;1;3
69869;4943;1;2
69875;4777;1;2
69876;20776;1;1
69878;22965;1;1
69889;5170;1;2
69892;1987;1;1
69893;14254;1;1
69895;14453;1;1
69900;11442;1;1
69903;8525;1;1
69909;23845;1;1
69920;23220;1;3
69922;1259;1;2
69923;14387;1;3
69927;14053;1;3
69930;1230;1;3
69937;24047;1;2
69946;8886;1;2
69947;6296;1;2
69954;8910;1;2
69961;5382;1;2
69964;20952;1;1
69974;18967;1;1
69981;12916;1;2
69985;12464;1;1
69988;18810;1;2
69995;18626;1;1
69997;19978;1;3
70011;2678;1;1
70012;2052;1;1
70014;16272;1;2
70022;4286;1;2
70024;2210;1;1
70025;2631;1;3
70038;21305;1;1
70045;22118;1;3
70049;15813;1;2
70053;12909;1;3
70066;9409;1;3
70070;20054;1;1
70072;7330;1;3
70076;6793;1;3
70090;4474;1;3
70093;17849;1;2
70097;6502;1;3
70099;23585;1;1
70106;3786;1;3
70124;19921;1;3
70126;7494;1;1
70134;4336;1;2
70136;16466;1;3
70144;15462;1;2
70147;8292;1;3
70155;10791;1;2
70158;7956;1;3
70160;6002;1;3
70172;8617;1;3
70175;12965;1;1
70182;12875;1;2
70184;9610;1;1
70187;6128;1;3
70189;10533;1;3
70192;14467;1;3
70199;3993;1;1
70202;5049;1;3
70206;6167;1;2
70223;11625;1;2
70226;1042;1;3
70235;10799;1;2
70236;1687;1;1
70238;18950;1;1
70242;6822;1;2
70243;9570;1;3
70249;5140;1;3
70250;5967;1;3
70252;9092;1;3
70255;5803;1;3
70259;20321;1;1
70260;18626;1;2
70262;7997;1;3
70266;19883;1;1
70272;24048;1;1
70283;6432;1;1
70296;16160;1;1
70301;11283;1;3
70310;9034;1;3
70323;9831;1;1
70327;16536;1;1
70334;2632;1;3
70345;11611;1;1
70348;16607;1;3
70352;3075;1;2
70361;13186;1;1
70374;20266;1;1
70381;3954;1;3
70382;2492;1;1
70386;16417;1;1
70395;22340;1;2
70396;24171;1;2
70399;733;1;3
70403;12617;1;1
70405;17466;1;3
70406;19530;1;1
70408;5399;1;3
70430;12720;1;1
70444;19102;1;3
70450;2802;1;2
70459;22454;1;3
70464;11724;1;2
70467;8538;1;1
70470;18898;1;2
70474;23390;1;3
70476;2282;1;3
70478;676;1;3
70481;16183;1;2
70483;14759;1;2
70488;18163;1;3
70497;16838;1;1
70507;17099;1;3
70508;6584;1;3
70517;15609;1;3
70521;18082;1;3
70524;15813;1;1
70531;16887;1;3
70539;1965;1;3
70542;11759;1;2
70544;9958;1;2
70546;22891;1;2
70548;22820;1;2
70549;21624;1;3
70551;14886;1;2
70552;15123;1;1
70556;21718;1;2
70558;16259;1;1
70569;1303;1;3
70576;8639;1;3
70582;981;1;2
70590;9336;1;2
70595;21377;1;1
70597;8073;1;1
70600;20737;1;1
70603;15846;1;3
70610;2801;1;1
70614;15652;1;2
70623;16121;1;3
70624;20522;1;2
70629;8600;1;3
70631;5316;1;1
70634;13534;1;1
70637;17495;1;3
70643;5053;1;1
70648;6216;1;3
70650;14270;1;2
70651;5765;1;3
70653;13165;1;1
70654;4688;1;3
70657;20009;1;2
70663;7954;1;3
70674;20112;1;1
70675;8025;1;3
70691;4438;1;2
70697;3105;1;2
70701;9726;1;1
70718;9550;1;2
70719;10149;1;2
70722;20058;1;2
70729;23607;1;2
70736;13600;1;3
70745;16432;1;1
70748;1108;1;3
70750;12670;1;1
70755;5191;1;3
70756;17033;1;3
70759;10622;1;1
70773;8972;1;3
70777;12833;1;2
70794;9690;1;3
70816;3661;1;1
70828;9450;1;2
70831;10817;1;1
70837;12478;1;1
70840;14023;1;2
70844;20361;1;3
70847;9866;1;3
70854;18893;1;3
70862;4250;1;1
70867;10600;1;3
70874;11574;1;3
70875;14843;1;3
70878;19243;1;1
70879;15990;1;1
70884;10869;1;1
70886;8922;1;1
70891;22186;1;3
70892;22035;1;2
70895;18786;1;1
70908;11229;1;3
70912;7004;1;3
70916;5080;1;1
70918;15949;1;1
70922;15749;1;2
70923;20751;1;2
70925;23568;1;3
70930;19772;1;1
70933;490;1;1
70935;460;1;3
70940;23812;1;3
70946;8348;1;2
70952;8111;1;1
70954;23813;1;3
70957;11383;1;3
70959;13612;1;2
70964;14464;1;3
70966;778;1;2
70967;8736;1;2
70971;8715;1;2
70980;14410;1;1
70983;23297;1;1
70984;2259;1;3
70991;19908;1;1
70993;1714;1;2
71000;16625;1;3
71017;12413;1;3
71018;8168;1;2
71024;22277;1;1
71025;8251;1;1
71041;20374;1;1
71049;1454;1;3
71051;9561;1;2
71059;21453;1;3
71065;1412;1;2
71066;19988;1;3
71068;19127;1;2
71073;18159;1;1
71075;22791;1;3
71078;6712;1;3
71083;14779;1;2
71088;482;1;1
71090;11698;1;1
71093;20737;1;2
71105;19910;1;1
71122;16901;1;1
71129;14545;1;1
71141;18730;1;3
71146;12774;1;1
71156;3494;1;1
71163;5181;1;3
71168;22866;1;3
71170;4148;1;1
71178;3152;1;2
71184;7299;1;2
71187;23081;1;1
71194;8717;1;3
71197;8604;1;1
71201;966;1;3
71205;16849;1;3
71207;15868;1;2
71209;4434;1;2
71215;5602;1;2
71218;11321;1;1
71219;13495;1;3
71221;3744;1;1
71222;20733;1;1
71224;15198;1;2
71232;23449;1;3
71241;4015;1;2
71245;3423;1;1
71260;7523;1;2
71270;11599;1;3
71272;6892;1;1
71286;4555;1;1
71289;22489;1;3
71297;16466;1;1
71299;14508;1;3
71311;13370;1;3
71313;16890;1;3
71316;6029;1;1
71321;13392;1;1
71326;13749;1;2
71331;6800;1;3
71337;4351;1;3
71338;21635;1;1
71340;7834;1;2
71341;9973;1;3
71343;12081;1;1
71345;23125;1;1
71348;24193;1;2
71350;3156;1;3
71354;11735;1;1
71358;5428;1;2
71360;21268;1;1
71364;12348;1;1
71372;7218;1;1
71374;7347;1;2
71382;23227;1;2
71394;2507;1;3
71398;18413;1;3
71402;1979;1;3
71405;8696;1;2
71408;15363;1;2
71413;711;1;2
71419;5513;1;2
71422;5871;1;1
71433;5188;1;3
71435;5516;1;3
71436;4454;1;1
71442;8348;1;1
71443;15651;1;2
71447;16704;1;1
71449;11496;1;1
71450;17187;1;3
71453;11377;1;1
71456;22000;1;1
71467;13360;1;2
71477;17617;1;2
71490;18455;1;2
71491;7647;1;2
71494;339;1;1
71498;15061;1;3
71510;18744;1;2
71517;3943;1;3
71521;3531;1;2
71530;23991;1;1
71551;24129;1;2
71552;14243;1;3
71564;6269;1;3
71568;22380;1;2
71571;22466;1;3
71575;20641;1;2
71576;2291;1;3
71581;9350;1;2
71589;20290;1;3
71593;12238;1;1
71596;18450;1;3
71598;2862;1;1
71610;11502;1;1
71619;21025;1;2
71629;23146;1;1
71637;6837;1;2
71639;8703;1;2
71651;19648;1;3
71660;12653;1;1
71663;22581;1;1
71666;8922;1;3
71673;9621;1;3
71674;6220;1;2
71677;14294;1;1
71678;23925;1;1
71683;16313;1;1
71685;19650;1;1
71688;13769;1;2
71694;21489;1;1
71695;15716;1;2
71700;16029;1;3
71707;5008;1;3
71708;23380;1;3
71715;8939;1;1
71721;7079;1;2
71722;23436;1;2
71725;21014;1;2
71729;16554;1;1
71731;7051;1;1
71732;22221;1;1
71741;18593;1;1
71742;14727;1;1
71746;5121;1;1
71749;16280;1;1
71751;3981;1;2
71753;22086;1;2
71758;21071;1;1
71762;12231;1;2
71765;20841;1;2
71766;8532;1;2
71768;11507;1;1
71773;16697;1;1
71782;23696;1;2
71783;1865;1;3
71789;446;1;1
71792;15061;1;2
71796;5750;1;2
71797;9569;1;2
71806;9045;1;2
71807;23408;1;2
71810;15079;1;3
71814;11366;1;1
71817;17257;1;3
71821;6406;1;1
71824;8776;1;2
71826;13666;1;3
71831;22912;1;1
71844;8767;1;1
71851;19042;1;3
71857;8657;1;2
71870;6962;1;2
71874;3319;1;2
71877;22871;1;2
71878;7200;1;2
71882;3152;1;1
71885;12852;1;2
71901;9866;1;1
71902;21823;1;2
71904;4954;1;2
71911;6722;1;1
71912;19500;1;2
71915;21580;1;1
71916;3756;1;1
71925;16671;1;3
71932;21196;1;3
71936;23510;1;3
71938;11285;1;1
71945;8060;1;1
71950;4231;1;3
71957;13140;1;2
71963;11721;1;1
71966;2027;1;2
71967;23387;1;3
71972;6424;1;1
71977;10171;1;3
71979;12164;1;1
71980;16383;1;1
71991;8060;1;3
71996;13390;1;1
71997;6305;1;3
72001;11032;1;1
72003;865;1;1
72006;11219;1;2
72023;11617;1;1
72027;6691;1;1
72031;6148;1;1
72034;21206;1;1
72040;11521;1;1
72044;12794;1;2
72045;20321;1;1
72048;8981;1;2
72051;23788;1;1
72052;12611;1;2
72054;22871;1;3
72061;11318;1;3
72062;16823;1;2
72076;10909;1;1
72085;12471;1;1
72096;3075;1;1
72103;8548;1;1
72110;13354;1;3
72120;11012;1;3
72123;20169;1;3
72130;10691;1;1
72132;8751;1;3
72139;17552;1;1
72146;8532;1;2
72149;20507;1;2
72157;23308;1;2
72190;22096;1;3
72195;22357;1;2
72197;15308;1;2
72200;3447;1;3
72201;7974;1;3
72210;10174;1;2
72221;5191;1;2
72225;17194;1;3
72232;8569;1;3
72235;21509;1;2
72238;3191;1;3
72239;16519;1;2
72242;5299;1;1
72246;4384;1;2
72248;14762;1;2
72255;16584;1;3
72263;12814;1;2
72265;15368;1;1
72268;22039;1;1
72269;22976;1;3
72273;7576;1;2
72280;1672;1;1
72282;21011;1;1
72286;7993;1;2
72290;2899;1;2
72293;12562;1;3
72295;16744;1;3
72297;8560;1;3
72299;4623;1;3
72302;8441;1;3
72303;18313;1;3
72306;3219;1;2
72314;19365;1;3
72316;17678;1;2
72331;5429;1;2
72333;9282;1;1
72336;6780;1;3
72337;17302;1;3
72344;10702;1;3
72348;5949;1;3
72350;8239;1;2
72353;10892;1;1
72358;977;1;1
72370;21489;1;3
72371;7462;1;2
72377;404;1;3
72388;16810;1;2
72391;12045;1;2
72392;13399;1;1
72395;19972;1;1
72399;16291;1;2
72401;3717;1;1
72404;10306;1;3
72405;14191;1;3
72409;9362;1;2
72412;19955;1;1
72414;21110;1;3
72419;21523;1;1
72422;18557;1;2
72426;15766;1;3
72429;22803;1;3
72435;3039;1;3
72438;2585;1;2
72439;7396;1;1
72442;5010;1;1
72450;21236;1;1
72455;23567;1;3
72459;13469;1;3
72460;14298;1;3
72462;16996;1;2
72463;7976;1;1
72467;16250;1;1
72473;6444;1;3
72477;24171;1;1
72479;11195;1;1
72480;21420;1;2
72482;15266;1;1
72487;17006;1;2
72490;7035;1;3
72511;696;1;2
72514;12893;1;1
72516;6382;1;3
72518;17927;1;3
72521;15779;1;1
72524;9699;1;1
72528;17741;1;2
72535;2223;1;3
72537;3170;1;1
72544;1321;1;1
72545;12747;1;2
72550;6932;1;3
72552;7049;1;3
72574;6446;1;1
72575;15061;1;2
72579;18005;1;3
72584;8640;1;1
72586;17983;1;3
72589;5744;1;3
72591;19834;1;3
72592;8545;1;2
72599;10204;1;3
72603;6798;1;2
72609;13901;1;3
72612;16928;1;1
72615;11010;1;1
72616;24082;1;3
72618;17991;1;1
72630;19479;1;2
72649;13129;1;2
72650;5862;1;3
72657;23630;1;1
72666;19591;1;3
72673;18277;1;3
72690;12533;1;1
72700;5259;1;2
72705;21580;1;3
72708;17713;1;1
72715;8977;1;3
72720;21567;1;2
72722;10696;1;2
72724;16399;1;2
72725;7184;1;1
72727;23974;1;1
72739;7498;1;1
72741;17107;1;2
72744;6761;1;2
72748;3436;1;3
72765;21889;1;1
72768;2117;1;1
72769;11479;1;3
72771;14819;1;1
72783;18074;1;3
72792;11360;1;1
72800;13467;1;3
72802;23767;1;3
72805;5822;1;1
72810;3283;1;1
72816;10174;1;3
72829;15020;1;3
72833;15827;1;2
72834;11153;1;3
72836;1160;1;3
72837;22132;1;3
72839;12261;1;3
72843;14199;1;2
72846;14373;1;1
72851;3916;1;2
72861;14996;1;1
72863;11048;1;3
72868;3987;1;2
72870;7964;1;1
72898;13704;1;1
72902;23159;1;2
72905;8675;1;1
72907;16295;1;3
72914;3416;1;3
72922;21524;1;2
72926;13042;1;3
72932;6148;1;2
72941;14545;1;1
72946;9150;1;1
72948;14790;1;3
72949;22105;1;1
72952;17153;1;1
72956;10392;1;3
72965;20866;1;1
72972;4727;1;2
72979;3773;1;1
72983;12832;1;3
72987;12184;1;3
72992;11664;1;2
72994;19416;1;2
72997;19838;1;3
73003;16593;1;3
73004;7216;1;2
73006;15934;1;1
73013;20234;1;2
73017;15684;1;3
73021;22820;1;2
73028;21025;1;2
73031;18396;1;3
73033;13929;1;3
73034;21615;1;3
73040;21352;1;1
73041;10033;1;3
73043;18553;1;3
73050;1906;1;3
73051;20171;1;2
73055;23142;1;1
73060;14356;1;3
73075;21298;1;3
73079;4522;1;2
73082;14268;1;2
73085;21677;1;1
73092;8446;1;1
73096;6018;1;2
73098;490;1;2
73099;6309;1;2
73101;13204;1;3
73102;18604;1;3
73115;23006;1;3
73116;14282;1;1
73118;4723;1;3
73119;17013;1;2
73123;16813;1;3
73128;23647;1;1
73130;11376;1;3
73142;18576;1;3
73149;3317;1;2
73150;23350;1;2
73152;11010;1;2
73159;6580;1;1
73162;19620;1;2
73167;15483;1;2
73174;21287;1;2
73177;3287;1;1
73184;9937;1;1
73186;533;1;1
73190;7540;1;2
73193;4564;1;2
73196;9828;1;1
73203;21340;1;2
73204;598;1;3
73211;4567;1;2
73213;17727;1;1
73215;18590;1;1
73217;15742;1;1
73230;1195;1;3
73232;5482;1;1
73235;4362;1;1
73237;9973;1;3
73242;23585;1;3
73247;19320;1;3
73251;13898;1;2
73255;16979;1;3
73269;776;1;1
73271;23351;1;2
73275;9645;1;2
73278;21897;1;1
73279;9025;1;1
73289;2497;1;1
73292;7461;1;2
73296;15634;1;1
73310;23506;1;1
73313;7232;1;2
73315;11282;1;1
73317;20613;1;2
73334;20766;1;3
73340;1712;1;3
73343;14119;1;2
73349;23349;1;2
73353;21591;1;2
73357;8696;1;2
73364;10322;1;1
73370;22340;1;1
73373;13389;1;1
73374;13693;1;3
73377;472;1;1
73380;22947;1;1
73383;15503;1;1
73387;6393;1;3
73388;8548;1;1
73397;3456;1;3
73400;5192;1;1
73402;23494;1;1
73405;10002;1;1
73407;1530;1;3
73411;21014;1;3
73412;23055;1;1
73422;22341;1;2
73428;18393;1;1
73429;22115;1;2
73431;14197;1;3
73438;22319;1;2
73441;6425;1;3
73442;12197;1;3
73446;19047;1;2
73448;4713;1;1
73456;1387;1;3
73459;3472;1;1
73466;14870;1;3
73468;22830;1;2
73470;5222;1;3
73472;12278;1;3
73473;22892;1;3
73476;10292;1;3
73482;5363;1;2
73489;16813;1;3
73496;12015;1;1
73499;10079;1;1
73502;760;1;3
73509;3016;1;3
73513;3033;1;2
73516;23649;1;3
73521;23399;1;1
73530;6141;1;3
73533;10789;1;3
73536;22535;1;2
73538;6710;1;1
73543;20294;1;2
73544;19500;1;1
73551;23633;1;2
73555;23548;1;2
73567;8405;1;3
73570;20041;1;1
73574;23961;1;2
73577;15071;1;1
73584;21813;1;2
73587;2979;1;2
73592;1284;1;2
73611;2944;1;3
73612;16704;1;3
73615;10489;1;2
73616;17924;1;2
73626;1037;1;1
73629;19750;1;1
73632;1303;1;2
73635;11662;1;3
73642;12018;1;3
73643;14002;1;1
73650;2145;1;2
73663;10073;1;1
73674;17787;1;3
73676;6584;1;2
73680;24111;1;1
73684;21315;1;1
73691;9645;1;3
73694;3860;1;3
73697;9471;1;1
73701;8604;1;1
73704;2868;1;2
73710;22656;1;2
73713;5505;1;3
73725;734;1;2
73727;2961;1;1
73730;4651;1;1
73731;22410;1;3
73735;14790;1;1
73737;12148;1;1
73738;873;1;3
73744;646;1;2
73747;16528;1;2
73751;14591;1;1
73755;5602;1;1
73757;806;1;3
73761;4199;1;2
73762;5341;1;1
73765;14245;1;2
73782;917;1;2
73785;873;1;2
73795;12550;1;2
73796;22224;1;1
73803;9801;1;3
73806;13266;1;1
73808;10335;1;1
73816;2950;1;3
73819;3317;1;3
73825;16196;1;2
73830;12946;1;2
73837;10481;1;1
73839;10299;1;2
73840;3140;1;1
73842;18966;1;1
73844;10347;1;1
73847;5429;1;3
73850;282;1;3
73853;21223;1;2
73854;18999;1;1
73863;15673;1;1
73864;11535;1;1
73867;1681;1;3
73890;3673;1;3
73891;8575;1;1
73900;19007;1;2
73905;10946;1;2
73907;7369;1;1
73918;7681;1;2
73929;18502;1;2
73931;21263;1;2
73932;12571;1;2
73939;4054;1;3
73946;11887;1;3
73948;10426;1;2
73952;17410;1;2
73955;14377;1;3
73958;16971;1;1
73959;11070;1;1
73965;3977;1;2
73966;19496;1;3
73972;5786;1;2
73973;471;1;2
73975;2718;1;1
73980;6814;1;2
73983;14616;1;1
73985;14644;1;1
73986;3707;1;3
73989;19732;1;2
73990;18908;1;1
73992;22497;1;1
73995;7347;1;1
74000;3901;1;2
74003;13624;1;3
74014;12956;1;2
74016;12212;1;2
74019;18107;1;1
74029;8077;1;2
74033;2448;1;1
74040;2901;1;3
74041;13952;1;2
74044;3509;1;3
74053;1524;1;2
74058;5556;1;2
74063;2103;1;1
74067;9720;1;2
74068;11897;1;3
74070;12932;1;1
74084;23580;1;3
74085;2997;1;1
74087;18988;1;2
74095;19129;1;1
74097;5181;1;3
74099;9177;1;3
74105;5041;1;2
74111;3954;1;1
74112;22092;1;2
74114;22159;1;1
74116;4810;1;1
74119;3789;1;1
74125;16846;1;1
74126;7110;1;1
74128;1200;1;3
74131;6220;1;1
74133;762;1;1
74135;11043;1;1
74136;1158;1;3
74139;22951;1;2
74145;8981;1;1
74148;19657;1;1
74150;22940;1;1
74170;9148;1;2
74173;3176;1;2
74180;6117;1;1
74186;1691;1;2
74187;5540;1;1
74189;13563;1;1
74190;23890;1;2
74193;9435;1;1
74194;11763;1;2
74199;6798;1;1
74201;1499;1;2
